Gene Name	Accession-1	Left-End-Position	Right-End-Position	Product	Genes in same transcription unit	Accession-1
SACI_RS02775	SACI_RS02775	469325	470059	30S ribosomal protein S4e	SACI_RS02815 // SACI_RS02810 // SACI_RS02805 // rpmC // SACI_RS02795 // SACI_RS02790 // SACI_RS02785 // SACI_RS02780 // SACI_RS02775 // SACI_RS02770 // SACI_RS11545 // SACI_RS02765 // SACI_RS02760 // SACI_RS02755 // SACI_RS02750 // SACI_RS02745 // SACI_RS02740 // SACI_RS02735 // SACI_RS02730 // secY // SACI_RS02720 // SACI_RS02715 // SACI_RS02710 // SACI_RS02705 // cedA1 // cedA // cedA2	SACI_RS02815 // SACI_RS02810 // SACI_RS02805 // rpmC // SACI_RS02795 // SACI_RS02790 // SACI_RS02785 // SACI_RS02780 // SACI_RS02775 // SACI_RS02770 // SACI_RS11545 // SACI_RS02765 // SACI_RS02760 // SACI_RS02755 // SACI_RS02750 // SACI_RS02745 // SACI_RS02740 // SACI_RS02735 // SACI_RS02730 // secY // SACI_RS02720 // SACI_RS02715 // SACI_RS02710 // SACI_RS02705 // cedA1 // cedA // cedA2
SACI_RS10760	SACI_RS10760	2069481	2069891	hypothetical protein	SACI_RS10760	SACI_RS10760
SACI_RS06690	SACI_RS06690	1192841	1193146	hypothetical protein	SACI_RS06690	SACI_RS06690
SACI_RS02780	SACI_RS02780	470061	470465	50S ribosomal protein L24	SACI_RS02815 // SACI_RS02810 // SACI_RS02805 // rpmC // SACI_RS02795 // SACI_RS02790 // SACI_RS02785 // SACI_RS02780 // SACI_RS02775 // SACI_RS02770 // SACI_RS11545 // SACI_RS02765 // SACI_RS02760 // SACI_RS02755 // SACI_RS02750 // SACI_RS02745 // SACI_RS02740 // SACI_RS02735 // SACI_RS02730 // secY // SACI_RS02720 // SACI_RS02715 // SACI_RS02710 // SACI_RS02705 // cedA1 // cedA // cedA2	SACI_RS02815 // SACI_RS02810 // SACI_RS02805 // rpmC // SACI_RS02795 // SACI_RS02790 // SACI_RS02785 // SACI_RS02780 // SACI_RS02775 // SACI_RS02770 // SACI_RS11545 // SACI_RS02765 // SACI_RS02760 // SACI_RS02755 // SACI_RS02750 // SACI_RS02745 // SACI_RS02740 // SACI_RS02735 // SACI_RS02730 // secY // SACI_RS02720 // SACI_RS02715 // SACI_RS02710 // SACI_RS02705 // cedA1 // cedA // cedA2
SACI_RS10765	SACI_RS10765	2070137	2070604	peroxiredoxin	SACI_RS10765	SACI_RS10765
SACI_RS06695	SACI_RS06695	1193291	1193635	hypothetical protein	SACI_RS06695	SACI_RS06695
SACI_RS02785	SACI_RS02785	470467	470883	50S ribosomal protein L14	SACI_RS02815 // SACI_RS02810 // SACI_RS02805 // rpmC // SACI_RS02795 // SACI_RS02790 // SACI_RS02785 // SACI_RS02780 // SACI_RS02775 // SACI_RS02770 // SACI_RS11545 // SACI_RS02765 // SACI_RS02760 // SACI_RS02755 // SACI_RS02750 // SACI_RS02745 // SACI_RS02740 // SACI_RS02735 // SACI_RS02730 // secY // SACI_RS02720 // SACI_RS02715 // SACI_RS02710 // SACI_RS02705 // cedA1 // cedA // cedA2	SACI_RS02815 // SACI_RS02810 // SACI_RS02805 // rpmC // SACI_RS02795 // SACI_RS02790 // SACI_RS02785 // SACI_RS02780 // SACI_RS02775 // SACI_RS02770 // SACI_RS11545 // SACI_RS02765 // SACI_RS02760 // SACI_RS02755 // SACI_RS02750 // SACI_RS02745 // SACI_RS02740 // SACI_RS02735 // SACI_RS02730 // secY // SACI_RS02720 // SACI_RS02715 // SACI_RS02710 // SACI_RS02705 // cedA1 // cedA // cedA2
SACI_RS11015	SACI_RS11015	2118781	2122626	peptidase S53	SACI_RS11015	SACI_RS11015
SACI_RS06700	SACI_RS06700	1193673	1195349	thermosome subunit	SACI_RS06700	SACI_RS06700
SACI_RS02790	SACI_RS02790	470885	471229	30S ribosomal protein S17	SACI_RS02815 // SACI_RS02810 // SACI_RS02805 // rpmC // SACI_RS02795 // SACI_RS02790 // SACI_RS02785 // SACI_RS02780 // SACI_RS02775 // SACI_RS02770 // SACI_RS11545 // SACI_RS02765 // SACI_RS02760 // SACI_RS02755 // SACI_RS02750 // SACI_RS02745 // SACI_RS02740 // SACI_RS02735 // SACI_RS02730 // secY // SACI_RS02720 // SACI_RS02715 // SACI_RS02710 // SACI_RS02705 // cedA1 // cedA // cedA2	SACI_RS02815 // SACI_RS02810 // SACI_RS02805 // rpmC // SACI_RS02795 // SACI_RS02790 // SACI_RS02785 // SACI_RS02780 // SACI_RS02775 // SACI_RS02770 // SACI_RS11545 // SACI_RS02765 // SACI_RS02760 // SACI_RS02755 // SACI_RS02750 // SACI_RS02745 // SACI_RS02740 // SACI_RS02735 // SACI_RS02730 // secY // SACI_RS02720 // SACI_RS02715 // SACI_RS02710 // SACI_RS02705 // cedA1 // cedA // cedA2
SACI_RS10775	SACI_RS10775	2071135	2072970	indolepyruvate ferredoxin oxidoreductase subunit alpha	SACI_RS10775 // SACI_RS10770	SACI_RS10775 // SACI_RS10770
SACI_RS00860	SACI_RS00860	144039	144911	HesA/MoeB/ThiF family protein	SACI_RS00860 // SACI_RS00855 // SACI_RS00850	SACI_RS00860 // SACI_RS00855 // SACI_RS00850
SACI_RS06705	SACI_RS06705	1195473	1196213	hypothetical protein	SACI_RS06705	SACI_RS06705
SACI_RS02795	SACI_RS02795	471222	471461	hypothetical protein	SACI_RS02815 // SACI_RS02810 // SACI_RS02805 // rpmC // SACI_RS02795 // SACI_RS02790 // SACI_RS02785 // SACI_RS02780 // SACI_RS02775 // SACI_RS02770 // SACI_RS11545 // SACI_RS02765 // SACI_RS02760 // SACI_RS02755 // SACI_RS02750 // SACI_RS02745 // SACI_RS02740 // SACI_RS02735 // SACI_RS02730 // secY // SACI_RS02720 // SACI_RS02715 // SACI_RS02710 // SACI_RS02705 // cedA1 // cedA // cedA2	SACI_RS02815 // SACI_RS02810 // SACI_RS02805 // rpmC // SACI_RS02795 // SACI_RS02790 // SACI_RS02785 // SACI_RS02780 // SACI_RS02775 // SACI_RS02770 // SACI_RS11545 // SACI_RS02765 // SACI_RS02760 // SACI_RS02755 // SACI_RS02750 // SACI_RS02745 // SACI_RS02740 // SACI_RS02735 // SACI_RS02730 // secY // SACI_RS02720 // SACI_RS02715 // SACI_RS02710 // SACI_RS02705 // cedA1 // cedA // cedA2
SACI_RS06710	SACI_RS06710	1196140	1196961	hypothetical protein	SACI_RS06715 // SACI_RS06710	SACI_RS06715 // SACI_RS06710
rpmC	SACI_RS02800	471463	471672	50S ribosomal protein L29	SACI_RS02815 // SACI_RS02810 // SACI_RS02805 // rpmC // SACI_RS02795 // SACI_RS02790 // SACI_RS02785 // SACI_RS02780 // SACI_RS02775 // SACI_RS02770 // SACI_RS11545 // SACI_RS02765 // SACI_RS02760 // SACI_RS02755 // SACI_RS02750 // SACI_RS02745 // SACI_RS02740 // SACI_RS02735 // SACI_RS02730 // secY // SACI_RS02720 // SACI_RS02715 // SACI_RS02710 // SACI_RS02705 // cedA1 // cedA // cedA2	SACI_RS02815 // SACI_RS02810 // SACI_RS02805 // rpmC // SACI_RS02795 // SACI_RS02790 // SACI_RS02785 // SACI_RS02780 // SACI_RS02775 // SACI_RS02770 // SACI_RS11545 // SACI_RS02765 // SACI_RS02760 // SACI_RS02755 // SACI_RS02750 // SACI_RS02745 // SACI_RS02740 // SACI_RS02735 // SACI_RS02730 // secY // SACI_RS02720 // SACI_RS02715 // SACI_RS02710 // SACI_RS02705 // cedA1 // cedA // cedA2
SACI_RS10780	SACI_RS10780	2073136	2073570	Zn-ribbon domain-containing OB-fold protein	SACI_RS10800 // SACI_RS10795 // SACI_RS10790 // SACI_RS10785 // SACI_RS10780	SACI_RS10800 // SACI_RS10795 // SACI_RS10790 // SACI_RS10785 // SACI_RS10780
SACI_RS02805	SACI_RS02805	471656	472351	30S ribosomal protein S3	SACI_RS02815 // SACI_RS02810 // SACI_RS02805 // rpmC // SACI_RS02795 // SACI_RS02790 // SACI_RS02785 // SACI_RS02780 // SACI_RS02775 // SACI_RS02770 // SACI_RS11545 // SACI_RS02765 // SACI_RS02760 // SACI_RS02755 // SACI_RS02750 // SACI_RS02745 // SACI_RS02740 // SACI_RS02735 // SACI_RS02730 // secY // SACI_RS02720 // SACI_RS02715 // SACI_RS02710 // SACI_RS02705 // cedA1 // cedA // cedA2	SACI_RS02815 // SACI_RS02810 // SACI_RS02805 // rpmC // SACI_RS02795 // SACI_RS02790 // SACI_RS02785 // SACI_RS02780 // SACI_RS02775 // SACI_RS02770 // SACI_RS11545 // SACI_RS02765 // SACI_RS02760 // SACI_RS02755 // SACI_RS02750 // SACI_RS02745 // SACI_RS02740 // SACI_RS02735 // SACI_RS02730 // secY // SACI_RS02720 // SACI_RS02715 // SACI_RS02710 // SACI_RS02705 // cedA1 // cedA // cedA2
SACI_RS10785	SACI_RS10785	2073571	2074068	Zn-ribbon domain-containing OB-fold protein	SACI_RS10800 // SACI_RS10795 // SACI_RS10790 // SACI_RS10785 // SACI_RS10780	SACI_RS10800 // SACI_RS10795 // SACI_RS10790 // SACI_RS10785 // SACI_RS10780
SACI_RS11840	SACI_RS11840	890005	890127	transposase	SACI_RS11840 // SACI_RS11920	SACI_RS11840 // SACI_RS11920
SACI_RS06715	SACI_RS06715	1197002	1197367	hypothetical protein	SACI_RS06715 // SACI_RS06710	SACI_RS06715 // SACI_RS06710
SACI_RS02810	SACI_RS02810	472355	472825	50S ribosomal protein L22	SACI_RS02815 // SACI_RS02810 // SACI_RS02805 // rpmC // SACI_RS02795 // SACI_RS02790 // SACI_RS02785 // SACI_RS02780 // SACI_RS02775 // SACI_RS02770 // SACI_RS11545 // SACI_RS02765 // SACI_RS02760 // SACI_RS02755 // SACI_RS02750 // SACI_RS02745 // SACI_RS02740 // SACI_RS02735 // SACI_RS02730 // secY // SACI_RS02720 // SACI_RS02715 // SACI_RS02710 // SACI_RS02705 // cedA1 // cedA // cedA2	SACI_RS02815 // SACI_RS02810 // SACI_RS02805 // rpmC // SACI_RS02795 // SACI_RS02790 // SACI_RS02785 // SACI_RS02780 // SACI_RS02775 // SACI_RS02770 // SACI_RS11545 // SACI_RS02765 // SACI_RS02760 // SACI_RS02755 // SACI_RS02750 // SACI_RS02745 // SACI_RS02740 // SACI_RS02735 // SACI_RS02730 // secY // SACI_RS02720 // SACI_RS02715 // SACI_RS02710 // SACI_RS02705 // cedA1 // cedA // cedA2
SACI_RS00865	SACI_RS00865	144979	145794	transketolase	SACI_RS00890 // SACI_RS00885 // aroF // SACI_RS00875 // SACI_RS00870 // SACI_RS00865	SACI_RS00890 // SACI_RS00885 // aroF // SACI_RS00875 // SACI_RS00870 // SACI_RS00865
SACI_RS02815	SACI_RS02815	472829	473251	30S ribosomal protein S19	SACI_RS02815 // SACI_RS02810 // SACI_RS02805 // rpmC // SACI_RS02795 // SACI_RS02790 // SACI_RS02785 // SACI_RS02780 // SACI_RS02775 // SACI_RS02770 // SACI_RS11545 // SACI_RS02765 // SACI_RS02760 // SACI_RS02755 // SACI_RS02750 // SACI_RS02745 // SACI_RS02740 // SACI_RS02735 // SACI_RS02730 // secY // SACI_RS02720 // SACI_RS02715 // SACI_RS02710 // SACI_RS02705 // cedA1 // cedA // cedA2	SACI_RS02815 // SACI_RS02810 // SACI_RS02805 // rpmC // SACI_RS02795 // SACI_RS02790 // SACI_RS02785 // SACI_RS02780 // SACI_RS02775 // SACI_RS02770 // SACI_RS11545 // SACI_RS02765 // SACI_RS02760 // SACI_RS02755 // SACI_RS02750 // SACI_RS02745 // SACI_RS02740 // SACI_RS02735 // SACI_RS02730 // secY // SACI_RS02720 // SACI_RS02715 // SACI_RS02710 // SACI_RS02705 // cedA1 // cedA // cedA2
SACI_RS10790	SACI_RS10790	2074080	2075258	thiolase domain-containing protein	SACI_RS10800 // SACI_RS10795 // SACI_RS10790 // SACI_RS10785 // SACI_RS10780	SACI_RS10800 // SACI_RS10795 // SACI_RS10790 // SACI_RS10785 // SACI_RS10780
SACI_RS06720	SACI_RS06720	1197528	1198247	hypothetical protein	SACI_RS06720	SACI_RS06720
SACI_RS02820	SACI_RS02820	473298	474014	50S ribosomal protein L2	rpl3p // SACI_RS02830 // SACI_RS02825 // SACI_RS02820	rpl3p // SACI_RS02830 // SACI_RS02825 // SACI_RS02820
SACI_RS10795	SACI_RS10795	2075255	2076403	thiolase domain-containing protein	SACI_RS10800 // SACI_RS10795 // SACI_RS10790 // SACI_RS10785 // SACI_RS10780	SACI_RS10800 // SACI_RS10795 // SACI_RS10790 // SACI_RS10785 // SACI_RS10780
SACI_RS06725	SACI_RS06725	1198321	1199403	ATP-NAD kinase family protein	SACI_RS06730 // SACI_RS06725	SACI_RS06730 // SACI_RS06725
SACI_RS02825	SACI_RS02825	474026	474274	50S ribosomal protein L23	rpl3p // SACI_RS02830 // SACI_RS02825 // SACI_RS02820	rpl3p // SACI_RS02830 // SACI_RS02825 // SACI_RS02820
SACI_RS10810	SACI_RS10810	2079606	2080346	helix-turn-helix domain-containing protein	SACI_RS10810	SACI_RS10810
SACI_RS10800	SACI_RS10800	2076441	2077565	acyl-CoA dehydrogenase	SACI_RS10800 // SACI_RS10795 // SACI_RS10790 // SACI_RS10785 // SACI_RS10780	SACI_RS10800 // SACI_RS10795 // SACI_RS10790 // SACI_RS10785 // SACI_RS10780
SACI_RS06730	SACI_RS06730	1199400	1200020	hypothetical protein	SACI_RS06730 // SACI_RS06725	SACI_RS06730 // SACI_RS06725
SACI_RS02830	SACI_RS02830	474271	475071	50S ribosomal protein L4	rpl3p // SACI_RS02830 // SACI_RS02825 // SACI_RS02820	rpl3p // SACI_RS02830 // SACI_RS02825 // SACI_RS02820
SACI_RS10805	SACI_RS10805	2077650	2079509	AMP-binding protein	SACI_RS10805	SACI_RS10805
argF	SACI_RS06735	1200053	1200973	ornithine carbamoyltransferase	argF	SACI_RS06735
SACI_RS00870	SACI_RS00870	145763	146704	transketolase family protein	SACI_RS00890 // SACI_RS00885 // aroF // SACI_RS00875 // SACI_RS00870 // SACI_RS00865	SACI_RS00890 // SACI_RS00885 // aroF // SACI_RS00875 // SACI_RS00870 // SACI_RS00865
rpl3p	SACI_RS02835	475075	476103	50S ribosomal protein L3	rpl3p // SACI_RS02830 // SACI_RS02825 // SACI_RS02820	rpl3p // SACI_RS02830 // SACI_RS02825 // SACI_RS02820
SACI_RS06230	SACI_RS06230	1111007	1111090	tRNA-Leu	SACI_RS06230	SACI_RS06230
SACI_RS04920	SACI_RS04920	829492	829992	class I SAM-dependent methyltransferase	SACI_RS04925 // SACI_RS04920	SACI_RS04925 // SACI_RS04920
SACI_RS08950	SACI_RS08950	1638716	1639111	hypothetical protein	SACI_RS08950	SACI_RS08950
SACI_RS02840	SACI_RS02840	476159	476911	hypothetical protein	SACI_RS02845 // SACI_RS02840	SACI_RS02845 // SACI_RS02840
SACI_RS10815	SACI_RS10815	2080620	2081117	hypothetical protein	SACI_RS10815	SACI_RS10815
treY	SACI_RS06870	1225387	1227549	malto-oligosyltrehalose synthase	treZ // glgX // treY	treZ // glgX // treY
SACI_RS02845	SACI_RS02845	476895	480047	isoleucine--tRNA ligase	SACI_RS02845 // SACI_RS02840	SACI_RS02845 // SACI_RS02840
SACI_RS10820	SACI_RS10820	2081380	2081988	hypothetical protein	SACI_RS10820	SACI_RS10820
SACI_RS02850	SACI_RS02850	480116	481129	isocitrate/isopropylmalate dehydrogenase family protein	SACI_RS02855 // SACI_RS02850	SACI_RS02855 // SACI_RS02850
asd	SACI_RS06750	1202820	1203872	aspartate-semialdehyde dehydrogenase	SACI_RS06760 // SACI_RS06755 // asd // SACI_RS06745 // SACI_RS06740	SACI_RS06760 // SACI_RS06755 // asd // SACI_RS06745 // SACI_RS06740
SACI_RS10825	SACI_RS10825	2082133	2082903	hypothetical protein	SACI_RS10825	SACI_RS10825
SACI_RS00875	SACI_RS00875	146701	147726	chorismate mutase	SACI_RS00890 // SACI_RS00885 // aroF // SACI_RS00875 // SACI_RS00870 // SACI_RS00865	SACI_RS00890 // SACI_RS00885 // aroF // SACI_RS00875 // SACI_RS00870 // SACI_RS00865
SACI_RS02855	SACI_RS02855	481139	481741	DUF447 family protein	SACI_RS02855 // SACI_RS02850	SACI_RS02855 // SACI_RS02850
SACI_RS10830	SACI_RS10830	2082950	2083417	flavin reductase family protein	SACI_RS10830	SACI_RS10830
SACI_RS02860	SACI_RS02860	481827	482549	HAD family hydrolase	SACI_RS02865 // SACI_RS02860	SACI_RS02865 // SACI_RS02860
SACI_RS10835	SACI_RS10835	2083521	2084297	dioxygenase	SACI_RS10835	SACI_RS10835
SACI_RS05695	SACI_RS05695	1013973	1014350	RidA family protein	SACI_RS05705 // SACI_RS05700 // SACI_RS05695	SACI_RS05705 // SACI_RS05700 // SACI_RS05695
SACI_RS06755	SACI_RS06755	1203857	1205200	aspartate kinase	SACI_RS06760 // SACI_RS06755 // asd // SACI_RS06745 // SACI_RS06740	SACI_RS06760 // SACI_RS06755 // asd // SACI_RS06745 // SACI_RS06740
SACI_RS02865	SACI_RS02865	482557	484770	elongation factor EF-2	SACI_RS02865 // SACI_RS02860	SACI_RS02865 // SACI_RS02860
SACI_RS10840	SACI_RS10840	2084349	2084669	TA0938 family protein	SACI_RS10845 // SACI_RS10840	SACI_RS10845 // SACI_RS10840
SACI_RS02870	SACI_RS02870	484969	485679	multidrug MFS transporter	SACI_RS02880 // SACI_RS02875 // SACI_RS02870	SACI_RS02880 // SACI_RS02875 // SACI_RS02870
SACI_RS10845	SACI_RS10845	2084666	2085580	TenA family transcriptional regulator	SACI_RS10845 // SACI_RS10840	SACI_RS10845 // SACI_RS10840
SACI_RS06760	SACI_RS06760	1205197	1206375	threonine synthase	SACI_RS06760 // SACI_RS06755 // asd // SACI_RS06745 // SACI_RS06740	SACI_RS06760 // SACI_RS06755 // asd // SACI_RS06745 // SACI_RS06740
aroF	SACI_RS00880	147730	148722	3-deoxy-7-phosphoheptulonate synthase	SACI_RS00890 // SACI_RS00885 // aroF // SACI_RS00875 // SACI_RS00870 // SACI_RS00865	SACI_RS00890 // SACI_RS00885 // aroF // SACI_RS00875 // SACI_RS00870 // SACI_RS00865
SACI_RS02875	SACI_RS02875	485705	486082	prefoldin subunit beta	SACI_RS02880 // SACI_RS02875 // SACI_RS02870	SACI_RS02880 // SACI_RS02875 // SACI_RS02870
SACI_RS10865	SACI_RS10865	2088932	2091259	xanthine dehydrogenase family protein molybdopterin-binding subunit	SACI_RS10865 // SACI_RS10860	SACI_RS10865 // SACI_RS10860
SACI_RS10850	SACI_RS10850	2085821	2086660	amidohydrolase	SACI_RS10850	SACI_RS10850
SACI_RS06765	SACI_RS06765	1206477	1207928	UbiD family decarboxylase	SACI_RS06765	SACI_RS06765
SACI_RS02880	SACI_RS02880	486079	486312	hypothetical protein	SACI_RS02880 // SACI_RS02875 // SACI_RS02870	SACI_RS02880 // SACI_RS02875 // SACI_RS02870
SACI_RS10860	SACI_RS10860	2087552	2088931	2Fe-2S iron-sulfur cluster binding domain-containing protein	SACI_RS10865 // SACI_RS10860	SACI_RS10865 // SACI_RS10860
SACI_RS10855	SACI_RS10855	2086760	2087572	amidohydrolase	SACI_RS10855	SACI_RS10855
SACI_RS06770	SACI_RS06770	1207900	1208187	hypothetical protein	SACI_RS06770	SACI_RS06770
SACI_RS02885	SACI_RS02885	486290	486811	Brix domain-containing protein	psmA // SACI_RS02910 // SACI_RS02905 // SACI_RS02900 // SACI_RS02895 // SACI_RS02890 // SACI_RS02885	psmA // SACI_RS02910 // SACI_RS02905 // SACI_RS02900 // SACI_RS02895 // SACI_RS02890 // SACI_RS02885
ppsA	SACI_RS06780	1208995	1211373	pyruvate, water dikinase	ppsA	SACI_RS06780
SACI_RS02925	SACI_RS02925	491288	491839	RNase P p30-like protein	SACI_RS02925 // SACI_RS02920	SACI_RS02925 // SACI_RS02920
SACI_RS06775	SACI_RS06775	1208272	1208931	hypothetical protein	SACI_RS06775	SACI_RS06775
SACI_RS02890	SACI_RS02890	486819	487031	50S ribosomal protein L37ae	psmA // SACI_RS02910 // SACI_RS02905 // SACI_RS02900 // SACI_RS02895 // SACI_RS02890 // SACI_RS02885	psmA // SACI_RS02910 // SACI_RS02905 // SACI_RS02900 // SACI_RS02895 // SACI_RS02890 // SACI_RS02885
SACI_RS08270	SACI_RS08270	1489298	1490629	MFS transporter	SACI_RS08270	SACI_RS08270
psmA	SACI_RS02915	490043	490771	archaeal proteasome endopeptidase complex subunit alpha	psmA // SACI_RS02910 // SACI_RS02905 // SACI_RS02900 // SACI_RS02895 // SACI_RS02890 // SACI_RS02885	psmA // SACI_RS02910 // SACI_RS02905 // SACI_RS02900 // SACI_RS02895 // SACI_RS02890 // SACI_RS02885
SACI_RS00885	SACI_RS00885	148719	149780	3-dehydroquinate synthase	SACI_RS00890 // SACI_RS00885 // aroF // SACI_RS00875 // SACI_RS00870 // SACI_RS00865	SACI_RS00890 // SACI_RS00885 // aroF // SACI_RS00875 // SACI_RS00870 // SACI_RS00865
SACI_RS02910	SACI_RS02910	489324	490025	ribosome assembly factor SBDS	psmA // SACI_RS02910 // SACI_RS02905 // SACI_RS02900 // SACI_RS02895 // SACI_RS02890 // SACI_RS02885	psmA // SACI_RS02910 // SACI_RS02905 // SACI_RS02900 // SACI_RS02895 // SACI_RS02890 // SACI_RS02885
SACI_RS10870	SACI_RS10870	2091392	2091649	hypothetical protein	SACI_RS10870	SACI_RS10870
SACI_RS06785	SACI_RS06785	1211375	1211656	hypothetical protein	SACI_RS06790 // SACI_RS06785	SACI_RS06790 // SACI_RS06785
SACI_RS02900	SACI_RS02900	487876	488607	exosome complex exonuclease Rrp41	psmA // SACI_RS02910 // SACI_RS02905 // SACI_RS02900 // SACI_RS02895 // SACI_RS02890 // SACI_RS02885	psmA // SACI_RS02910 // SACI_RS02905 // SACI_RS02900 // SACI_RS02895 // SACI_RS02890 // SACI_RS02885
SACI_RS10875	SACI_RS10875	2091714	2092904	4Fe-4S binding protein	SACI_RS10875	SACI_RS10875
SACI_RS06790	SACI_RS06790	1211613	1212689	inositol-3-phosphate synthase	SACI_RS06790 // SACI_RS06785	SACI_RS06790 // SACI_RS06785
SACI_RS02905	SACI_RS02905	488573	489322	RNA-binding protein	psmA // SACI_RS02910 // SACI_RS02905 // SACI_RS02900 // SACI_RS02895 // SACI_RS02890 // SACI_RS02885	psmA // SACI_RS02910 // SACI_RS02905 // SACI_RS02900 // SACI_RS02895 // SACI_RS02890 // SACI_RS02885
SACI_RS10880	SACI_RS10880	2092967	2093530	pyruvate synthase	SACI_RS10895 // SACI_RS10890 // SACI_RS10885 // SACI_RS10880	SACI_RS10895 // SACI_RS10890 // SACI_RS10885 // SACI_RS10880
SACI_RS06795	SACI_RS06795	1212750	1213061	acylphosphatase	SACI_RS06795	SACI_RS06795
SACI_RS10885	SACI_RS10885	2093514	2093780	4Fe-4S dicluster domain-containing protein	SACI_RS10895 // SACI_RS10890 // SACI_RS10885 // SACI_RS10880	SACI_RS10895 // SACI_RS10890 // SACI_RS10885 // SACI_RS10880
SACI_RS06800	SACI_RS06800	1213114	1214388	TrpB-like pyridoxal phosphate-dependent enzyme	SACI_RS06835 // trpC // SACI_RS06825 // SACI_RS06820 // SACI_RS06815 // trpD // SACI_RS06805 // SACI_RS06800	SACI_RS06835 // trpC // SACI_RS06825 // SACI_RS06820 // SACI_RS06815 // trpD // SACI_RS06805 // SACI_RS06800
SACI_RS00890	SACI_RS00890	149768	150559	shikimate dehydrogenase	SACI_RS00890 // SACI_RS00885 // aroF // SACI_RS00875 // SACI_RS00870 // SACI_RS00865	SACI_RS00890 // SACI_RS00885 // aroF // SACI_RS00875 // SACI_RS00870 // SACI_RS00865
SACI_RS10890	SACI_RS10890	2093777	2094970	pyruvate ferredoxin oxidoreductase	SACI_RS10895 // SACI_RS10890 // SACI_RS10885 // SACI_RS10880	SACI_RS10895 // SACI_RS10890 // SACI_RS10885 // SACI_RS10880
SACI_RS02920	SACI_RS02920	490869	491291	ribonuclease P	SACI_RS02925 // SACI_RS02920	SACI_RS02925 // SACI_RS02920
SACI_RS06805	SACI_RS06805	1214385	1215122	tryptophan synthase subunit alpha	SACI_RS06835 // trpC // SACI_RS06825 // SACI_RS06820 // SACI_RS06815 // trpD // SACI_RS06805 // SACI_RS06800	SACI_RS06835 // trpC // SACI_RS06825 // SACI_RS06820 // SACI_RS06815 // trpD // SACI_RS06805 // SACI_RS06800
SACI_RS06530	SACI_RS06530	1166821	1166915	tRNA-Met	SACI_RS06530	SACI_RS06530
SACI_RS10895	SACI_RS10895	2094939	2095829	pyruvate synthase subunit beta	SACI_RS10895 // SACI_RS10890 // SACI_RS10885 // SACI_RS10880	SACI_RS10895 // SACI_RS10890 // SACI_RS10885 // SACI_RS10880
SACI_RS02930	SACI_RS02930	491814	492248	hypothetical protein	SACI_RS02935 // SACI_RS02930	SACI_RS02935 // SACI_RS02930
trpD	SACI_RS06810	1215112	1216158	anthranilate phosphoribosyltransferase	SACI_RS06835 // trpC // SACI_RS06825 // SACI_RS06820 // SACI_RS06815 // trpD // SACI_RS06805 // SACI_RS06800	SACI_RS06835 // trpC // SACI_RS06825 // SACI_RS06820 // SACI_RS06815 // trpD // SACI_RS06805 // SACI_RS06800
SACI_RS10900	SACI_RS10900	2095854	2096726	aldo/keto reductase	SACI_RS10905 // SACI_RS10900	SACI_RS10905 // SACI_RS10900
SACI_RS06815	SACI_RS06815	1216145	1216744	N-(5'-phosphoribosyl)anthranilate isomerase	SACI_RS06835 // trpC // SACI_RS06825 // SACI_RS06820 // SACI_RS06815 // trpD // SACI_RS06805 // SACI_RS06800	SACI_RS06835 // trpC // SACI_RS06825 // SACI_RS06820 // SACI_RS06815 // trpD // SACI_RS06805 // SACI_RS06800
SACI_RS10905	SACI_RS10905	2096727	2098319	thiamine pyrophosphate-binding protein	SACI_RS10905 // SACI_RS10900	SACI_RS10905 // SACI_RS10900
SACI_RS06820	SACI_RS06820	1216726	1218024	anthranilate synthase component I	SACI_RS06835 // trpC // SACI_RS06825 // SACI_RS06820 // SACI_RS06815 // trpD // SACI_RS06805 // SACI_RS06800	SACI_RS06835 // trpC // SACI_RS06825 // SACI_RS06820 // SACI_RS06815 // trpD // SACI_RS06805 // SACI_RS06800
aroC	SACI_RS00895	150537	151712	chorismate synthase	SACI_RS00910 // aroA // SACI_RS00900 // aroC	SACI_RS00910 // aroA // SACI_RS00900 // aroC
SACI_RS02935	SACI_RS02935	492245	492898	50S ribosomal protein L15e	SACI_RS02935 // SACI_RS02930	SACI_RS02935 // SACI_RS02930
